epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
60,2704.01,1.55132,1.47101,0.01802,0.45125,0.40016,0.35668,0.1595,1.78858,1.99504,0.02586,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
61,2756.86,1.54135,1.45627,0.0179,0.40981,0.43959,0.36059,0.15839,1.7967,2.01932,0.02606,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
62,2800.89,1.55797,1.44575,0.01789,0.4436,0.41581,0.37971,0.1675,1.80772,1.96787,0.02611,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
63,2844.08,1.55334,1.41352,0.01784,0.50726,0.36101,0.3751,0.16562,1.80977,1.97105,0.02621,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
64,2886.03,1.54758,1.46557,0.01783,0.42984,0.41569,0.37309,0.1639,1.79347,2.02172,0.02601,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
65,2927.44,1.53294,1.42469,0.01762,0.47108,0.41305,0.37998,0.16756,1.783,2.01032,0.02578,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
66,2969.63,1.52598,1.4475,0.01744,0.44323,0.40085,0.37392,0.16613,1.76216,2.00306,0.02575,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
67,3011.06,1.52424,1.41942,0.01763,0.45697,0.4346,0.37509,0.16223,1.80105,1.98675,0.026,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
68,3053.18,1.52862,1.39575,0.0176,0.47186,0.42243,0.38448,0.16784,1.78437,2.00259,0.02588,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
69,3094.82,1.51736,1.3986,0.01729,0.4453,0.45603,0.39501,0.17192,1.8155,1.95177,0.02631,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
70,3136.81,1.53346,1.37919,0.01769,0.45999,0.43175,0.39428,0.16812,1.8016,1.98914,0.02605,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
71,3177.47,1.51452,1.37724,0.01755,0.42809,0.43873,0.37617,0.16358,1.80113,1.98715,0.026,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
72,3217.92,1.52006,1.3726,0.01728,0.40813,0.44176,0.36028,0.15842,1.79028,2.02787,0.02581,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
73,3261.48,1.52138,1.35853,0.01768,0.4019,0.42199,0.3716,0.16236,1.81298,1.98503,0.02613,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
74,3304.77,1.51019,1.35801,0.01752,0.4487,0.40249,0.36932,0.16651,1.82069,1.94394,0.02647,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
75,3346.39,1.50583,1.35214,0.01727,0.44392,0.41103,0.37804,0.16886,1.80477,1.9447,0.02604,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
76,3388.09,1.50514,1.33114,0.01732,0.42544,0.43895,0.37001,0.16321,1.80897,1.97779,0.02622,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
77,3430.37,1.5163,1.33235,0.01716,0.47808,0.40283,0.38238,0.17638,1.7956,1.95026,0.02597,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
78,3471.56,1.50009,1.33427,0.01711,0.46925,0.39436,0.38188,0.17097,1.79275,1.98644,0.02603,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
79,3512.34,1.50423,1.31168,0.01736,0.45362,0.43355,0.38931,0.1737,1.78575,1.98596,0.02573,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
